STATE,ALL_VAL_MO,E_COMMODITY,E_COMMODITY_LDESC,YEAR,MONTH,E_COMMODITY
NE,57605,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
NJ,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
NY,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
OH,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
OR,3146,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
SC,20761,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
TN,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
TX,336752,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
WA,4447,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
XX,61307,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
IA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
-,5371822,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
AL,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
CA,18510,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
FL,187910,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
GA,29297,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
IL,826442,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
IN,351713,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
KS,815479,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
MA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
MD,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
MI,2658,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
MN,17698,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
MO,903228,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
MS,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
MT,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
NC,5371,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
ND,217486,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
NE,168967,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
NJ,996980,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
NY,6268,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
OH,48285,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
OR,2926,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
SC,20769,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
TN,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
TX,710861,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
WA,6061,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
XX,34913,110313,GROATS AND MEAL OF CORN (MAIZE),2018,08,110313
IL,750408,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
-,4608819,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
CA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
FL,843564,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
GA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
IA,18855,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
IN,522615,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
KS,1595861,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
KY,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
MI,2538,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
MN,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
MO,205945,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
MS,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
NY,7870,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
ND,5809,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
NE,268190,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
NJ,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
OH,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
OR,2952,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
PR,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
SC,22598,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
TN,6531,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
TX,311361,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
WA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
WI,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
XX,43722,110313,GROATS AND MEAL OF CORN (MAIZE),2021,07,110313
IA,8810,110313,GROATS AND MEAL OF CORN (MAIZE),2018,02,110313
-,3269623,110313,GROATS AND MEAL OF CORN (MAIZE),2018,02,110313
AL,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,02,110313
CA,9444,110313,GROATS AND MEAL OF CORN (MAIZE),2018,02,110313
FL,214152,110313,GROATS AND MEAL OF CORN (MAIZE),2018,02,110313
GA,28459,110313,GROATS AND MEAL OF CORN (MAIZE),2018,02,110313
IL,822974,110313,GROATS AND MEAL OF CORN (MAIZE),2018,02,110313
IN,247103,110313,GROATS AND MEAL OF CORN (MAIZE),2018,02,110313
KS,428897,110313,GROATS AND MEAL OF CORN (MAIZE),2018,02,110313
MI,25121,110313,GROATS AND MEAL OF CORN (MAIZE),2018,02,110313
MO,809680,110313,GROATS AND MEAL OF CORN (MAIZE),2018,02,110313
MS,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,02,110313
NC,5276,110313,GROATS AND MEAL OF CORN (MAIZE),2018,02,110313
NE,248601,110313,GROATS AND MEAL OF CORN (MAIZE),2018,02,110313
NY,9023,110313,GROATS AND MEAL OF CORN (MAIZE),2018,02,110313
OH,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,02,110313
OR,3389,110313,GROATS AND MEAL OF CORN (MAIZE),2018,02,110313
TN,12930,110313,GROATS AND MEAL OF CORN (MAIZE),2018,02,110313
TX,357255,110313,GROATS AND MEAL OF CORN (MAIZE),2018,02,110313
WA,4753,110313,GROATS AND MEAL OF CORN (MAIZE),2018,02,110313
XX,33756,110313,GROATS AND MEAL OF CORN (MAIZE),2018,02,110313
-,3954944,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
CA,57544,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
CO,0,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
FL,203255,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
GA,69629,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
IA,22417,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
IL,463373,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
IN,337874,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
KS,1178656,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
MA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
MD,71512,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
MI,2788,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
MN,0,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
MO,1182559,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
MS,0,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
MT,0,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
NC,4685,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
ND,0,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
NE,70134,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
NJ,6424,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
NY,11136,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
OH,10563,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
OK,0,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
OR,0,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
SC,0,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
WA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
SD,3887,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
TN,0,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
TX,204779,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
WI,19457,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
XX,34272,110313,GROATS AND MEAL OF CORN (MAIZE),2014,12,110313
IL,534295,110313,GROATS AND MEAL OF CORN (MAIZE),2017,08,110313
-,3967281,110313,GROATS AND MEAL OF CORN (MAIZE),2017,08,110313
CA,6021,110313,GROATS AND MEAL OF CORN (MAIZE),2017,08,110313
FL,220034,110313,GROATS AND MEAL OF CORN (MAIZE),2017,08,110313
GA,96306,110313,GROATS AND MEAL OF CORN (MAIZE),2017,08,110313
IA,21803,110313,GROATS AND MEAL OF CORN (MAIZE),2017,08,110313
IN,369144,110313,GROATS AND MEAL OF CORN (MAIZE),2017,08,110313
KS,885629,110313,GROATS AND MEAL OF CORN (MAIZE),2017,08,110313
MI,0,110313,GROATS AND MEAL OF CORN (MAIZE),2017,08,110313
MO,800042,110313,GROATS AND MEAL OF CORN (MAIZE),2017,08,110313
MT,2841,110313,GROATS AND MEAL OF CORN (MAIZE),2017,08,110313
NC,5221,110313,GROATS AND MEAL OF CORN (MAIZE),2017,08,110313
NE,174775,110313,GROATS AND MEAL OF CORN (MAIZE),2017,08,110313
NJ,241763,110313,GROATS AND MEAL OF CORN (MAIZE),2017,08,110313
NY,3406,110313,GROATS AND MEAL OF CORN (MAIZE),2017,08,110313
OR,0,110313,GROATS AND MEAL OF CORN (MAIZE),2017,08,110313
TN,0,110313,GROATS AND MEAL OF CORN (MAIZE),2017,08,110313
TX,543548,110313,GROATS AND MEAL OF CORN (MAIZE),2017,08,110313
WA,7964,110313,GROATS AND MEAL OF CORN (MAIZE),2017,08,110313
WI,0,110313,GROATS AND MEAL OF CORN (MAIZE),2017,08,110313
XX,54489,110313,GROATS AND MEAL OF CORN (MAIZE),2017,08,110313
IA,4191,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
-,3911917,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
AL,43163,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
CA,36364,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
FL,320004,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
GA,16784,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
IL,842037,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
IN,334685,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
KS,648379,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
KY,9644,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
MD,6463,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
MI,14070,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
MN,11849,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
MO,515192,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
MT,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
ND,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
NE,141808,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
OR,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
NJ,540962,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
NY,3824,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
OH,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
SC,23111,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
TX,340752,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
VA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
WA,6537,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
WI,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
XX,52098,110313,GROATS AND MEAL OF CORN (MAIZE),2020,07,110313
IL,645424,110313,GROATS AND MEAL OF CORN (MAIZE),2020,02,110313
-,3437769,110313,GROATS AND MEAL OF CORN (MAIZE),2020,02,110313
CA,18317,110313,GROATS AND MEAL OF CORN (MAIZE),2020,02,110313
FL,253526,110313,GROATS AND MEAL OF CORN (MAIZE),2020,02,110313
GA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,02,110313
IA,20370,110313,GROATS AND MEAL OF CORN (MAIZE),2020,02,110313
IN,267822,110313,GROATS AND MEAL OF CORN (MAIZE),2020,02,110313
KS,1084484,110313,GROATS AND MEAL OF CORN (MAIZE),2020,02,110313
MI,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,02,110313
MN,10080,110313,GROATS AND MEAL OF CORN (MAIZE),2020,02,110313
MO,669432,110313,GROATS AND MEAL OF CORN (MAIZE),2020,02,110313
MT,3688,110313,GROATS AND MEAL OF CORN (MAIZE),2020,02,110313
NE,127127,110313,GROATS AND MEAL OF CORN (MAIZE),2020,02,110313
NJ,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,02,110313
NY,9328,110313,GROATS AND MEAL OF CORN (MAIZE),2020,02,110313
OH,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,02,110313
SC,10662,110313,GROATS AND MEAL OF CORN (MAIZE),2020,02,110313
TX,249485,110313,GROATS AND MEAL OF CORN (MAIZE),2020,02,110313
WA,3430,110313,GROATS AND MEAL OF CORN (MAIZE),2020,02,110313
XX,64594,110313,GROATS AND MEAL OF CORN (MAIZE),2020,02,110313
-,3498239,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
AZ,0,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
CA,21935,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
FL,241511,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
GA,183939,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
IA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
IL,661010,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
IN,283853,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
KS,541395,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
MD,0,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
MI,13577,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
MN,96403,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
MO,1171009,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
MS,0,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
MT,0,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
NC,0,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
ND,5332,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
NE,44574,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
NJ,0,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
NY,13921,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
OH,7042,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
OK,0,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
OR,0,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
PA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
PR,0,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
SC,17852,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
TN,116527,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
TX,29517,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
WA,5335,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
WI,10547,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
XX,32960,110313,GROATS AND MEAL OF CORN (MAIZE),2013,12,110313
GA,69792,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
-,6913690,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
AL,47454,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
CA,17955,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
CT,0,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
FL,154335,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
IA,35352,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
IL,801302,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
IN,373911,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
KS,1063605,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
MA,3441,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
MI,0,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
MO,3606091,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
MT,46935,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
NC,0,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
NE,86611,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
NJ,47231,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
NY,0,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
OH,23000,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
OR,0,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
TN,0,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
TX,472491,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
WA,4050,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
WI,0,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
XX,60134,110313,GROATS AND MEAL OF CORN (MAIZE),2017,10,110313
IA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
-,6773720,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
AL,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
CA,18302,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
FL,360221,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
GA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
IL,1066083,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
IN,414497,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
KS,755730,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
KY,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
MD,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
MI,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
MN,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
MO,242873,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
MT,3702,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
ND,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
NE,246743,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
NJ,3092569,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
NY,13293,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
OH,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
OR,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
SC,21482,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
TX,485043,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
VA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
WA,4065,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
WI,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
XX,49117,110313,GROATS AND MEAL OF CORN (MAIZE),2020,09,110313
-,4890439,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
FL,177514,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
AK,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
AR,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
CA,13800,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
GA,21670,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
IA,29429,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
IL,637821,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
IN,227073,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
KS,1189355,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
KY,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
LA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
MD,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
MI,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
MN,3493,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
MO,844678,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
MS,4585,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
MT,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
NC,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
NE,165457,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
NJ,1144655,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
NY,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
OH,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
TX,381580,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
OR,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
SD,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
TN,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
WA,7677,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
WI,12439,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
XX,29213,110313,GROATS AND MEAL OF CORN (MAIZE),2016,06,110313
IL,729418,110313,GROATS AND MEAL OF CORN (MAIZE),2014,01,110313
-,7438543,110313,GROATS AND MEAL OF CORN (MAIZE),2014,01,110313
CA,11280,110313,GROATS AND MEAL OF CORN (MAIZE),2014,01,110313
CO,127787,110313,GROATS AND MEAL OF CORN (MAIZE),2014,01,110313
FL,253247,110313,GROATS AND MEAL OF CORN (MAIZE),2014,01,110313
IA,31315,110313,GROATS AND MEAL OF CORN (MAIZE),2014,01,110313
MI,42286,110313,GROATS AND MEAL OF CORN (MAIZE),2014,01,110313
IN,370622,110313,GROATS AND MEAL OF CORN (MAIZE),2014,01,110313
KS,1019622,110313,GROATS AND MEAL OF CORN (MAIZE),2014,01,110313
MD,3998,110313,GROATS AND MEAL OF CORN (MAIZE),2014,01,110313
MN,47977,110313,GROATS AND MEAL OF CORN (MAIZE),2014,01,110313
MO,1384074,110313,GROATS AND MEAL OF CORN (MAIZE),2014,01,110313
NC,4480,110313,GROATS AND MEAL OF CORN (MAIZE),2014,01,110313
NE,59263,110313,GROATS AND MEAL OF CORN (MAIZE),2014,01,110313
NJ,2953937,110313,GROATS AND MEAL OF CORN (MAIZE),2014,01,110313
SC,15461,110313,GROATS AND MEAL OF CORN (MAIZE),2014,01,110313
TN,176652,110313,GROATS AND MEAL OF CORN (MAIZE),2014,01,110313
TX,160945,110313,GROATS AND MEAL OF CORN (MAIZE),2014,01,110313
WI,20937,110313,GROATS AND MEAL OF CORN (MAIZE),2014,01,110313
XX,25242,110313,GROATS AND MEAL OF CORN (MAIZE),2014,01,110313
-,3038656,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
CA,30784,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
CO,0,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
IL,507844,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
FL,223170,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
GA,116015,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
IA,5108,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
IN,243488,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
KS,754522,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
MA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
MD,0,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
MI,17589,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
MN,6351,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
MO,778125,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
MS,12531,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
MT,0,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
NC,0,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
ND,0,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
OK,12042,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
NE,107162,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
NJ,0,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
NY,0,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
OR,2707,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
SC,13223,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
TN,6876,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
TX,160431,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
WA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
WI,3622,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
XX,37066,110313,GROATS AND MEAL OF CORN (MAIZE),2014,11,110313
IA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2019,08,110313
-,6426038,110313,GROATS AND MEAL OF CORN (MAIZE),2019,08,110313
CA,102616,110313,GROATS AND MEAL OF CORN (MAIZE),2019,08,110313
DE,0,110313,GROATS AND MEAL OF CORN (MAIZE),2019,08,110313
FL,418160,110313,GROATS AND MEAL OF CORN (MAIZE),2019,08,110313
GA,16318,110313,GROATS AND MEAL OF CORN (MAIZE),2019,08,110313
IL,952905,110313,GROATS AND MEAL OF CORN (MAIZE),2019,08,110313
IN,466470,110313,GROATS AND MEAL OF CORN (MAIZE),2019,08,110313
KS,317066,110313,GROATS AND MEAL OF CORN (MAIZE),2019,08,110313
KY,0,110313,GROATS AND MEAL OF CORN (MAIZE),2019,08,110313
MI,8858,110313,GROATS AND MEAL OF CORN (MAIZE),2019,08,110313
MN,9694,110313,GROATS AND MEAL OF CORN (MAIZE),2019,08,110313
MO,521594,110313,GROATS AND MEAL OF CORN (MAIZE),2019,08,110313
